SMILES,Tg,Density,Tc
*Cc1ccc2[nH]c(-c3ccc4c(c3)-c3cc(-c5nc6cc(*)ccc6[nH]5)ccc3S4(=O)=O)nc2c1,,1.209738995,0.233716186
*Cc1ccc2[nH]c(-c3ccc4sc5ccc(-c6nc7cc(*)ccc7[nH]6)cc5c4c3)nc2c1,,1.206598942,0.230983773
*Cc1cccc(CNC(=O)CCCCC(=O)N*)c1,,1.139825525,0.254557959
*N(C(=O)CCCCC(=O)N(CCCCCC*)C)C,,1.018654286,0.281252179
*N(C(=O)CCCCC(=O)NCCCCCC*)C,,1.018037716,0.259093819
*N(C(=O)c1ccc(cc1)C(=O)N(CCCC*)C)C,,1.101612309,0.243271486
*N1C(=O)c2c(C1=O)cc(cc2)Oc1cc2c(C(=O)N(C2=O)CCCCCC*)cc1,,1.227589336,0.218711009
*N1C(=O)c2c(C1=O)cc(cc2)Oc1cc2c(C(=O)N(C2=O)c2ccc(cc2)Cc2ccc(cc2)*)cc1,,1.232070271,0.279008786
*N1C(=O)c2c(C1=O)cc(cc2)Oc1cc2c(C(=O)N(C2=O)c2ccc(cc2)Oc2c3c(ccc2)c(ccc3)Oc2ccc(cc2)*)cc1,,1.241250034,0.272013483
*N1C(=O)c2c(C1=O)cc(cc2)Oc1cc2c(C(=O)N(C2=O)c2ccc(cc2)c2ccc(cc2)*)cc1,,1.23593461,0.314812658
*N1C(=O)c2c(C1=O)cc(cc2)Oc1ccc(cc1)S(=O)(=O)c1ccc(cc1)Oc1cc2c(C(=O)N(C2=O)c2cc(ccc2)*)cc1,,1.284993708,0.222521804
*N1C(=O)c2c(C1=O)cc(cc2)Oc1ccc(cc1)S(=O)(=O)c1ccc(cc1)Oc1cc2c(C(=O)N(C2=O)c2cc(ccc2)S(=O)(=O)c2cc(ccc2)*)cc1,,1.297529725,0.196371018
*N1C(=O)c2c(C1=O)cc(cc2)Oc1ccc(cc1)S(=O)(=O)c1ccc(cc1)Oc1cc2c(C(=O)N(C2=O)c2ccc(cc2)Oc2ccc(cc2)*)cc1,,1.275034449,0.247598756
*N1C(=O)c2c(C1=O)cc(cc2)c1cc2c(C(=O)N(C2=O)c2ccc(cc2)Sc2ccc(cc2)*)cc1,,1.250402987,0.266032562
*N1C(=O)c2c(C1=O)cc(cc2)c1cc2c(C(=O)N(C2=O)c2ccc(cc2)c2ccc(cc2)*)cc1,,1.230326659,0.509455585
*N1C(CCC1)C(=O)*,,1.145243929,0.222937579
*N=P(*)(OCC(F)(F)F)OCC(F)(F)F,,1.651958224,0.138820064
*NC(=O)C*,,1.369447371,0.375345394
*NC(=O)CCCCC(=O)NCCCCCC*,,1.044116952,0.307882451
*NC(=O)CCCCC*,,1.03275758,0.291903519
*NC(=O)CCCCCCC*,,0.982123104,0.304778171
*NC(=O)CCCCCCCCC(=O)NCCCCCC*,,0.995086638,0.308756347
*NC(=O)CCCCCCCCCC*,,0.942641615,0.318229487
*NC(=O)NCCCCCC*,,1.028709227,0.325494009
*NC(=O)NCCCCCCNC(=O)Nc1ccc(cc1)Cc1ccc(cc1)*,,1.122795344,0.291631414
*NC(=O)NCc1ccc(cc1)CNC(=O)NCCCCCC*,,1.118167941,0.292985918
*NC(=O)Nc1ccc(cc1)Cc1ccc(cc1)*,,1.15509391,0.347852967
*NC(=O)c1cc(ccc1)C(=O)Nc1ccc(cc1)c1ccc(cc1)*,,1.197547175,0.351335092
*NC(=O)c1ccc(cc1)C(=O)NCCCCCC*,,1.117494398,0.293312511
*NC(=O)c1ccc(cc1)C(=O)Nc1ccc(cc1)*,,1.255555241,0.472805266
*NC(=O)c1ccc(cc1)C(=O)Nc1ccc(cc1)c1ccc(cc1)*,,1.209706739,0.576386159
*NC(=O)c1ccc(cc1)C(c1ccc(cc1)C(=O)NCCCCCC*)(C)C,,1.067141423,0.257140127
*NC(=O)c1ccc(cc1)CC(=O)NCCC*,,1.176155999,0.265458671
*NC(=O)c1ccc(cc1)CC(=O)NCCCCCC*,,1.107782256,0.282521025
*NC(=O)c1ccc(cc1)c1ccc(cc1)C(=O)NCCCCCC*,,1.119969092,0.289397059
*NC(C(=O)*)C,,1.157414618,0.252148669
*NC(C(=O)*)CCC(=O)OCc1ccccc1,,1.183555324,0.218660431
*NC(CCC(=O)OC)C(*)=O,,1.214403667,0.256652184
*NC(CCC(=O)OCC)C(*)=O,,1.16338802,0.256531849
*NC(CCC(=O)OCCC)C(*)=O,,1.127131081,0.251335537
*NC(CCC(=O)OCCCCC)C(*)=O,,1.07025453,0.259084812
*NC(CCC(=O)OCCCCCC)C(*)=O,,1.044189532,0.271224405
*NC1CC(C)(C)CC(C)(CNC(=O)CCCCC(*)=O)C1,,1.024946752,0.236903048
*NC1CCC(CC2CCC(NC(=O)CCCCCCCCCCCCC(*)=O)CC2)CC1,,0.965050795,0.31314051
*N[Si](*)(C)C,191.0,,
*Nc1ccc(NC(=O)c2cc(C(*)=O)c(C(=O)OCC)cc2C(=O)OCC)cc1,,1.205426081,0.301681661
*Nc1ccc(cc1)*,,1.203537777,0.383186404
*Nc1cccc(C(O)Cc2ccc(NC(=O)c3ccc(C(*)=O)cc3)cc2)c1,,1.211930902,0.295623458
*OC(=O)CCC(=O)OCC*,,1.246335829,0.237840575
*OC(=O)CCCCCCCCC(=O)OCC*,,1.057392621,0.257154282
*OC(=O)CCCCCNC(=O)CCCCC(=O)NCCCCCC(=O)OCCCCCC*,,1.050883779,0.274848798
*OC(=O)NCC(C(C(C(CNC(=O)OCCCC*)(F)F)(F)F)(F)F)(F)F,,1.482697952,0.192064224
*OC(=O)NCCCCC*,,1.101397289,0.315674518
*OC(=O)NCCCCCCNC(=O)OCCCC*,,1.107872925,0.309061654
*OC(=O)Nc1c2c(ccc1)c(ccc2)NC(=O)OCC*,,1.279596762,0.255175643
*OC(=O)Nc1cc(ccc1)NC(=O)OCC*,,1.331542248,0.261495011
*OC(=O)Nc1ccc(cc1)Cc1ccc(cc1)NC(=O)OCCCCCC*,,1.151383671,0.281163344
*OC(=O)Nc1ccc(cc1)Cc1ccc(cc1)NC(=O)OCc1cc(ccc1)C*,,1.201795395,0.252292339
*OC(=O)Nc1ccc(cc1)NC(=O)OCC*,,1.317378403,0.296677392
*OC(=O)Nc1ccc(cc1)NC(=O)OCCCCCC*,,1.184271643,0.321009139
*OC(=O)Nc1ccc(cc1)c1ccc(cc1)NC(=O)OCC*,,1.262967845,0.321865027
*OC(=O)OCC(C(C(C(C*)(F)F)(F)F)(F)F)(F)F,,1.68320529,0.145276489
*OC(=O)OCCCCCC*,,1.07671508,0.272889143
*OC(=O)OCc1ccc(cc1)C*,,1.223791314,0.250103805
*OC(=O)c1cc(ccc1)C(=O)OCC*,,1.261721783,0.200585896
*OC(=O)c1cc2c(cc1)cc(cc2)C(=O)OCC*,,1.247957049,0.225246348
*OC(=O)c1cc2c(cc1)ccc(c2)C(=O)OCC*,,1.252920519,0.22543537
*OC(=O)c1ccc(cc1)C(=O)NCCNC(=O)c1ccc(cc1)C(=O)OCCCCCCCCCC*,,1.120724694,0.259588395
*OC(=O)c1ccc(cc1)C(=O)OCC*,,1.261154371,0.235166491
*OC(=O)c1ccc(cc1)C(=O)OCCCC*,,1.189183518,0.25637618
*OC(=O)c1ccc(cc1)c1ccc(cc1)C(=O)OCC*,,1.216011342,0.256386682
*OC(=O)c1ccc(cc1)c1ccc(cc1)C*,,1.159458454,0.272842323
*OC(C)C(*)=O,,1.143181088,0.210749746
*OC(C)CC(*)=O,,1.127753263,0.215459839
*OC(C)COC(*)=O,,1.202638184,0.216197061
*OC(C*)C,,1.011307994,0.239033549
*OC(F)(F)C(F)(F)C(*)(F)F,,1.851480396,0.112134181
*OC1C(CO)OC(*)C(N)C1O,,1.311294213,0.348907876
*OC1C(CO)OC(*)C(O)C1O,,1.328453331,0.321583167
*OC1C(COC(C)=O)OC(*)C(OC(C)=O)C1OC(C)=O,,1.165103006,0.20138397
*OCC*,,1.105420268,0.228362211
*OS(=O)(=O)c1ccc(*)cc1,,1.433690549,0.186803621
*O[Si](*)(C)C,152.0,,
*O[Si](*)(C)CCC(F)(F)F,199.0,,
*O[Si](*)(C)c1ccccc1,187.0,,
*O[Si](*)(CC)CC,130.0,,
*Oc1c(-c2ccccc2)cc(*)cc1-c1ccccc1,,1.070064482,0.184951114
*Oc1c(Br)cc(C(C)(C)c2cc(Br)c(OC(*)=O)c(Br)c2)cc1Br,,1.815896982,0.116199931
*Oc1c(C)cc(C(C)(C)c2cc(C)c(OC(*)=O)c(C)c2)cc1C,,1.002192304,0.212399138
*Oc1c(C)cc(C(C)(C)c2cc(C)c(ON3C(=O)c4ccc(Oc5ccc(C6(c7ccc(Oc8ccc9c(c8)C(=O)N(*)C9=O)cc7)CCC(C(C)(C)C)CC6)cc5)cc4C3=O)c(C)c2)cc1C,,1.08647954,0.22463605
*Oc1c(Cl)cc(C(C)(C)c2cc(Cl)c(OC(*)=O)c(Cl)c2)cc1Cl,,1.319483933,0.135267254
*Oc1c(OC)cc(*)cc1OC,,1.179002973,0.240386045
*Oc1c(cc(cc1)C(c1ccc(cc1)C(c1cc(c(cc1)OC(=O)*)C)(C)C)(C)C)C,,1.037025858,0.234165789
*Oc1c(cc(cc1)OC(=O)c1ccc(cc1)c1ccc(cc1)C(=O)*)C,,1.191900763,0.362079429
*Oc1c(cc(cc1C)*)C,,1.005290106,0.250026591
*Oc1c2c(ccc1)c(ccc2)OC(=O)Oc1ccc(cc1)OC(=O)*,,1.296405101,0.241562638
*Oc1cc(C(C)(C)C)c(Oc2ccc(C(=O)Nc3c(C)cc(C(C)(C)c4cc(C)c(NC(=O)c5ccc(*)cc5)c(C)c4)cc3C)cc2)cc1C(C)(C)C,,1.001547997,0.26981997
*Oc1cc(C(C)(C)C)c(Oc2ccc(C(=O)Nc3c(C)cc(Cc4cc(C)c(NC(=O)c5ccc(*)cc5)c(C(C)C)c4)cc3C(C)C)cc2)cc1C(C)(C)C,,0.980385328,0.244338127
*Oc1cc(C(C)(C)C)c(Oc2ccc(C(=O)Nc3ccc(C(C)(C)c4ccc(NC(=O)c5ccc(*)cc5)c(C)c4)cc3C)cc2)cc1C(C)(C)C,,1.022213738,0.270258521
*Oc1cc(C(C)(C)C)c(Oc2ccc(C(=O)Nc3ccc(C(C)(C)c4ccc(NC(=O)c5ccc(*)cc5)cc4)cc3)cc2)cc1C(C)(C)C,,1.043215521,0.283670086
*Oc1cc(C(C)(C)C)c(Oc2ccc(C(=O)Nc3ccc(C(c4ccc(NC(=O)c5ccc(*)cc5)cc4)(C(F)(F)F)C(F)(F)F)cc3)cc2)cc1C(C)(C)C,,1.135045356,0.215611584
*Oc1cc(C)c(*)c(C)c1Br,,1.421050088,0.179808547
*Oc1cc(ccc1)CCCCCCCCCCc1cc(ccc1)OC(=O)*,,1.053440137,0.235809342
*Oc1cc2c(cc1)ccc(c2)OC(=O)Oc1ccc(cc1)OC(=O)*,,1.30756147,0.263470354
*Oc1ccc(-c2ccc(OC(=O)CCCCCCC(*)=O)cc2)cc1,,1.147470002,0.283829933
*Oc1ccc(-c2ccc(OC(=O)CCCCCCCC(*)=O)cc2)cc1,,1.127920817,0.286484859
*Oc1ccc(-c2ccc(OC(=O)CCCCCCCCC(*)=O)cc2)cc1,,1.112212656,0.290122557
*Oc1ccc(-c2ccc(OC(=O)CCCCCCCCCC(*)=O)cc2)cc1,,1.096091641,0.275167556
*Oc1ccc(-c2ccc(OC(=O)CCCCCCCCCCC(*)=O)cc2)cc1,,1.074880475,0.274021583
*Oc1ccc(-c2ccc(OC(=O)CCCCCCCCCCCC(*)=O)cc2)cc1,,1.067563249,0.299849025
*Oc1ccc(-c2ccc(OC(=O)CCCCCCCCCCCCC(*)=O)cc2)cc1,,1.055075595,0.279614546
*Oc1ccc(C(=C(Cl)Cl)c2ccc(OC(*)=O)cc2)cc1,,1.309864067,0.199949495
*Oc1ccc(C(=O)Nc2cccc(C(O)Cc3ccc(NC(=O)c4ccc(*)cc4)cc3)c2)cc1,,1.212798199,0.286060508
*Oc1ccc(C(=O)c2ccc(*)cc2)cc1,,1.189618201,0.276789879
*Oc1ccc(C(C)(C)c2ccc(OC(*)=O)c(C(C)C)c2)cc1C(C)C,,1.004973052,0.230822589
*Oc1ccc(C(C)(C)c2ccc(OC(*)=O)c(C)c2)cc1C,,1.071059114,0.235991215
*Oc1ccc(C(C)(C)c2ccc(OC(*)=O)c(CC)c2)cc1CC,,1.042006546,0.235507852
*Oc1ccc(C(C)(C)c2ccc(OC(=O)SCCCCCCSC(*)=O)cc2)cc1,,1.147142464,0.197531069
*Oc1ccc(C(C)(C)c2ccc(OC(=O)SCCCSC(*)=O)cc2)cc1,,1.187060668,0.187002547
*Oc1ccc(C(C)(C)c2ccc(OC(=O)Sc3ccc(C(C)(C)c4ccc(SC(*)=O)cc4)cc3)cc2)cc1,,1.146463028,0.182529356
*Oc1ccc(C(C)(C)c2ccc(OC(=O)c3ccc(C(=O)c4ccc(C(*)=O)cc4)cc3)cc2)cc1,,1.162597364,0.257727428
*Oc1ccc(C(C)(C)c2ccc(OC(=O)c3ccccc3/C=C/c3ccc(/C=C/c4ccccc4C(*)=O)cc3)c(C)c2)cc1C,,1.085604157,0.219509175
*Oc1ccc(C(C)(C)c2ccc(OC(=O)c3ccccc3/C=C/c3ccc(/C=C/c4ccccc4C(*)=O)cc3)cc2)cc1,,1.113129096,0.217293555
*Oc1ccc(C(C)(CCC#N)c2ccc(OC(*)=O)c(C)c2)cc1C,,1.073618602,0.219626724
*Oc1ccc(C(C)(CCC#N)c2ccc(OC(*)=O)cc2)cc1,,1.128123384,0.239792442
*Oc1ccc(C(C)(CCC)c2ccc(OC(*)=O)cc2)cc1,,1.074574897,0.244337041
*Oc1ccc(C(C)(c2ccccc2)c2ccc(OC(*)=O)cc2)cc1,,1.123680096,0.234250441
*Oc1ccc(C(C)(c2ccccc2)c2ccc(OC(=O)c3cccc(C(*)=O)c3)cc2)cc1,,1.14435786,0.225378547
*Oc1ccc(C(CCC)(CCC)c2ccc(OC(*)=O)c(C)c2)cc1C,,0.972761341,0.239908747
*Oc1ccc(C(CCC)(CCC)c2ccc(OC(*)=O)cc2)cc1,,1.015922365,0.229886318
*Oc1ccc(C(CCCC)(CCCC)c2ccc(OC(*)=O)cc2)cc1,,1.002496135,0.236778552
*Oc1ccc(C(c2ccc(Oc3ccc(C(=O)c4cccc(C(=O)c5ccc(*)cc5)c4)cc3)cc2)(C(F)(F)F)C(F)(F)F)cc1,,1.277027535,0.179786563
*Oc1ccc(C(c2ccccc2)(c2ccccc2)c2ccc(OC(=O)c3cccc(C(*)=O)c3)cc2)cc1,,1.120952971,0.211413189
*Oc1ccc(C2(c3ccc(OC(*)=O)c(C)c3)CCCCC2)cc1C,,1.053045275,0.233405574
*Oc1ccc(C2(c3ccc(OC(*)=O)cc3)CCCCC2)cc1,,1.114381568,0.218561417
*Oc1ccc(C2(c3ccc(OC(=O)c4cccc(C(*)=O)c4)cc3)c3ccccc3-c3ccccc32)cc1,,1.142864316,0.216708127
*Oc1ccc(NC(=O)c2cc(C(c3ccc(C(=O)O)c(C(=O)Nc4ccc(Oc5ccc(C(c6ccc(*)cc6)(C(F)(F)F)C(F)(F)F)cc5)cc4)c3)(C(F)(F)F)C(F)(F)F)ccc2C(=O)O)cc1,,1.344511076,0.189394728
*Oc1ccc(NC(=O)c2ccc(C(c3ccc(C(=O)O)c(C(=O)Nc4cc(*)ccc4N)c3)(C(F)(F)F)C(F)(F)F)cc2C(=O)O)c(N)c1,,1.368217726,0.228404459
*Oc1ccc(NC(=O)c2cccc(C(=O)Nc3ccc(*)cc3)c2)cc1,,1.224593369,0.300233168
*Oc1ccc(OC(=O)c2cc(OCCCCCCCCCCCC)c(C(*)=O)cc2OCCCCCCCCCCCC)cc1,,1.00135856,0.305736886
*Oc1ccc(OC(=O)c2ccccc2/C=C/c2ccc(/C=C/c3ccccc3C(*)=O)cc2)cc1,,1.170701737,0.235313014
*Oc1ccc(Oc2ccc(C(=O)c3ccc(C(=O)c4ccc(*)cc4)c4ccccc34)cc2)cc1,,1.172687952,0.231751558
*Oc1ccc(Oc2ccc(Oc3ccc(S(=O)(=O)c4ccc(*)cc4)cc3)cc2)cc1,,1.248920055,0.229938844
*Oc1ccc(S(=O)(=O)c2ccc(OC(=O)c3ccccc3/C=C/c3ccc(/C=C/c4ccccc4C(*)=O)cc3)cc2)cc1,,1.203593144,0.201310165
*Oc1ccc(S(=O)(=O)c2ccc(Oc3c(C)cc(C(C)(C)c4cc(C)c(*)c(C)c4)cc3C)cc2)cc1,,1.070009763,0.207453817
*Oc1ccc(S(=O)(=O)c2ccc(Oc3c(C)cc(C(C)(C)c4cc(C)c(*)c(C)c4)cc3C)cc2C(O)(C(F)(F)F)C(F)(F)F)c(C(O)(C(F)(F)F)C(F)(F)F)c1,,1.262427505,0.152623848
*Oc1ccc(S(=O)(=O)c2ccc(Oc3c(C)cc(C(c4cc(C)c(*)c(C)c4)(C(F)(F)F)C(F)(F)F)cc3C)cc2)cc1,,1.190830229,0.154355563
*Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(-c4ccc(*)cc4)cc3)cc2)cc1,,1.222343047,0.234731231
*Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(C(=O)c4cc(Br)cc(C(=O)c5ccc(*)cc5)c4)cc3)cc2)cc1,,1.339021151,0.179353601
*Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(C(=O)c4cc(C(=O)c5ccc(*)cc5)cc(C(C)(C)C)c4)cc3)cc2)cc1,,1.161898548,0.21459288
*Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(C(=O)c4cc(I)cc(C(=O)c5ccc(*)cc5)c4)cc3)cc2)cc1,,1.433742475,0.179849923
*Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(C(=O)c4cccc(C(=O)c5ccc(*)cc5)c4)cc3)cc2)cc1,,1.236059497,0.213575422
*Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(C(C)(C)c4ccc(*)c(C(O)(C(F)(F)F)C(F)(F)F)c4)cc3C(O)(C(F)(F)F)C(F)(F)F)cc2)cc1,,1.345764376,0.165410873
*Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(C(C)(C)c4ccc(*)c(C(OC)(C(F)(F)F)C(F)(F)F)c4)cc3C(OC)(C(F)(F)F)C(F)(F)F)cc2)cc1,,1.295765969,0.13816211
*Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(C(C)(C)c4ccc(*)cc4)cc3)c([N+](=O)[O-])c2)cc1[N+](=O)[O-],,1.242881691,0.200486029
*Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(C(C)(C)c4ccc(*)cc4)cc3[N+](=O)[O-])cc2)cc1,,1.208636395,0.20299693
*Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(C(c4ccc(*)cc4)(C(F)(F)F)C(F)(F)F)cc3)cc2)cc1,,1.323061114,0.162123893
*Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(Cc4ccc(*)cc4)cc3)cc2)cc1,,1.212082381,0.211169803
*Oc1ccc(SC(=O)Oc2ccc(C(C)(C)c3ccc(OC(=O)Sc4ccc(*)cc4)cc3)cc2)cc1,,1.209562721,0.202245531
*Oc1ccc(SC(=O)Sc2ccc(*)cc2)cc1,,1.273621231,0.187987361
*Oc1ccc(Sc2ccc(OC(*)=O)cc2)cc1,,1.293120554,0.215699363
*Oc1ccc(cc1)C(=O)CCCCCCCCC(=O)c1ccc(cc1)OC(=O)*,,1.140448591,0.270982629
*Oc1ccc(cc1)C(c1ccc(cc1)OC(=O)*)(C(F)(F)F)C(F)(F)F,,1.384457385,0.16903023
*Oc1ccc(cc1)C(c1ccc(cc1)OC(=O)*)(C)C,,1.141156801,0.239631003
*Oc1ccc(cc1)C(c1ccc(cc1)OC(=O)*)(c1ccccc1)C#N,,1.157290262,0.214219488
*Oc1ccc(cc1)C(c1ccc(cc1)OC(=O)*)(c1ccccc1)c1ccccc1,,1.105355359,0.211523164
*Oc1ccc(cc1)C(c1ccc(cc1)OC(=O)CCCCC(=O)*)(C)C,,1.124186495,0.248641039
*Oc1ccc(cc1)C(c1ccc(cc1)OC(=O)c1cc(ccc1)C(=O)*)(C)C,,1.151161684,0.244415588
*Oc1ccc(cc1)C(c1ccc(cc1)OC(=O)c1ccc(cc1)C(=O)*)(C)C,,1.155215268,0.27751155
*Oc1ccc(cc1)C(c1ccc(cc1)OCC(C*)O)(C)C,,1.10386877,0.22967917
*Oc1ccc(cc1)C1(CCCC1)c1ccc(cc1)OC(=O)*,,1.143968702,0.233473598
*Oc1ccc(cc1)C1(c2ccccc2c2ccccc12)c1ccc(cc1)OC(=O)*,,1.128461031,0.207936405
*Oc1ccc(cc1)OC(=O)Oc1ccc(cc1)c1ccc(cc1)OC(=O)*,,1.272056297,0.329371007
*Oc1ccc(cc1)Oc1ccc(cc1)C(=O)c1ccc(cc1)*,,1.198377884,0.28329363
*Oc1ccc(cc1)S(=O)(=O)c1ccc(cc1)*,,1.28108858,0.203838738
*Oc1ccc(cc1)S(=O)(=O)c1ccc(cc1)OC(=O)*,,1.338016033,0.224611569
*Oc1ccc(cc1)S(=O)(=O)c1ccc(cc1)OC(=O)c1ccc(cc1)C(=O)*,,1.295290371,0.251101033
*Oc1ccc(cc1)S(=O)(=O)c1ccc(cc1)Oc1ccc(cc1)C(c1ccc(cc1)*)(C)C,,1.170201666,0.210272564
*Oc1ccc(cc1)c1ccc(cc1)OC(=O)CCCCCC(=O)*,,1.161102833,0.265574997
*Oc1ccc2[nH]c(-c3ccc4c(c3)-c3cc(-c5nc6cc(*)ccc6[nH]5)ccc3S4(=O)=O)nc2c1,,1.242048901,0.242108846
*Oc1ccc2[nH]c(-c3ccc4sc5ccc(-c6nc7cc(*)ccc7[nH]6)cc5c4c3)nc2c1,,1.25041767,0.241468326
*Oc1ccc2c(c1)C1(CC2(C)C)CC(C)(C)c2ccc(OC(*)=O)cc21,,1.054952503,0.198892107
*Oc1ccc2c(c1)C1(CC2(C)C)CC(C)(C)c2ccc(OC(=O)c3ccc(C(*)=O)cc3)cc21,,1.075103554,0.202420703
*Oc1ccc2c(c1)C1(CC2(C)C)CC(C)(C)c2ccc(OC(=O)c3cccc(C(*)=O)c3)cc21,,1.088262536,0.197787592
*Oc1ccc2c(c1)nc1c3cc4c(=O)n5c6cc(*)ccc6nc5c4cc3c(=O)n21,,1.307297478,0.289671931
*Oc1ccc2c(c1)nc1n2C(=O)c2ccc(-c3ccc4c(c3)C(=O)n3c-4nc4ccc(*)cc43)cc2-1,,1.266039427,0.269836747
*Oc1ccc2ccc(OC(=O)c3ccccc3/C=C/c3ccc(/C=C/c4ccccc4C(*)=O)cc3)cc2c1,,1.174043238,0.227296374
*Oc1cccc(OC(=O)c2ccccc2/C=C/c2ccc(/C=C/c3ccccc3C(*)=O)cc2)c1,,1.152283822,0.198989787
*Oc1cccc(Oc2cccc(*)c2)c1C#N,,1.208287072,0.192496388
*Oc1cccc(S(=O)(=O)c2ccc(*)cc2)c1,,1.288531372,0.169806655
*Oc1cccc2c(OC(=O)c3ccccc3/C=C/c3ccc(/C=C/c4ccccc4C(*)=O)cc3)cccc12,,1.159483638,0.220093628
*Oc1cccc2ccc(OC(=O)c3ccccc3/C=C/c3ccc(/C=C/c4ccccc4C(*)=O)cc3)cc12,,1.161362337,0.204757868
*Oc1ccccc1OC(=O)c1ccccc1/C=C/c1ccc(/C=C/c2ccccc2C(*)=O)cc1,,1.154343518,0.222108797
*S(=O)(=O)c1ccc(cc1)NC(=O)CCCCC(=O)Nc1ccc(cc1)*,,1.254164268,0.241731039
*Sc1ccc(Cc2ccc(SC(*)=O)cc2)cc1,,1.226614486,0.180050455
*Sc1ccc(cc1)*,,1.261029827,0.165856187
*c1c(C)c(C)c(-n2c(=O)c3cc4c(=O)n(*)c(=O)c4cc3c2=O)c(C)c1C,,0.999149898,0.514344047
*c1c(C)cc(C(c2cc(C)c(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)c(C)c2)c2cccc3ccccc23)cc1C,,1.048715077,0.236427007
*c1cc(Br)c(OC(=O)c2ccc(C(=O)Oc3c(Br)cc(C4(*)OC(=O)c5ccccc54)cc3Br)cc2)c(Br)c1,,1.625018685,0.155531081
*c1cc(C(c2ccc(O)c(-n3c(=O)c4cc5c(=O)n(*)c(=O)c5cc4c3=O)c2)(C(F)(F)F)C(F)(F)F)ccc1O,,1.357726456,0.188839787
*c1cc(C(c2ccc(O)c(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)c2)(C(F)(F)F)C(F)(F)F)ccc1O,,1.2976353,0.203289189
*c1cc(C(c2ccc(O)c(N3C(=O)c4ccc(Oc5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)c2)(C(F)(F)F)C(F)(F)F)ccc1O,,1.344261415,0.190410767
*c1cc(CCCC)c(*)s1,,1.036409942,0.320117807
*c1cc2c(C(=O)N(C2=O)c2cc(ccc2)C(=O)c2cc(ccc2)N2C(=O)c3c(C2=O)cc(cc3)C(=O)*)cc1,,1.261274943,0.23166303
*c1cc2c(C(=O)N(C2=O)c2cc(ccc2)NC(=O)c2cc(ccc2)N2C(=O)c3c(C2=O)cc(cc3)C(=O)*)cc1,,1.277306466,0.248247801
*c1cc2c(C(=O)N(C2=O)c2cc(ccc2)OCCOCCOc2cc(ccc2)N2C(=O)c3c(C2=O)cc(cc3)C(=O)*)cc1,,1.277701247,0.232989048
*c1cc2c(C(=O)N(C2=O)c2ccc(cc2)C(=O)NCCCCCCNC(=O)*)cc1,,1.208959693,0.30396234
*c1cc2c(C(=O)N(C2=O)c2ccc(cc2)Oc2ccc(cc2)N2C(=O)c3c(C2=O)cc(cc3)C(C(C(*)(F)F)(F)F)(F)F)cc1,,1.358626774,0.221414687
*c1cc2c(C(=O)N(C2=O)c2ccc(cc2)Oc2ccc(cc2)NC(=O)*)cc1,,1.264285557,0.329475891
*c1cc2c(C(=O)N(C2=O)c2ccc(cc2)S(=O)(=O)c2ccc(cc2)N2C(=O)c3c(C2=O)cc(cc3)C(=O)Nc2ccc(cc2)NC(=O)*)cc1,,1.292534878,0.302433401
*c1cc2c(C(=O)N(C2=O)c2ccc(cc2)S(=O)(=O)c2ccc(cc2)N2C(=O)c3c(C2=O)cc(cc3)C(=O)Nc2ccc(cc2)Oc2ccc(cc2)NC(=O)*)cc1,,1.279176196,0.288809096
*c1ccc(*)s1,,1.283756133,0.597038429
*c1ccc(-c2ccc(-c3ccc(N4C(=O)c5ccc(-c6ccc7c(c6)C(=O)N(*)C7=O)cc5C4=O)cc3)cc2)cc1,,1.18947831,0.51076025
*c1ccc(-c2ccc(-n3c(=O)c4cc5c(=O)n(*)c(=O)c5cc4c3=O)c(C)c2)cc1C,,1.085667358,0.581158989
*c1ccc(-c2ccc(-n3c(=O)c4cc5c(=O)n(*)c(=O)c5cc4c3=O)c(OC)c2)cc1OC,,1.102881086,0.515087068
*c1ccc(-c2ccc(-n3c(=O)c4cc5c(=O)n(*)c(=O)c5cc4c3=O)cc2C(F)(F)F)c(C(F)(F)F)c1,,1.23558415,0.382911128
*c1ccc(-c2ccc(-n3c(=O)c4cc5c(=O)n(*)c(=O)c5cc4c3=O)cc2OC(F)(F)F)c(OC(F)(F)F)c1,,1.340617278,0.342393297
*c1ccc(-c2ccc(N3C(=O)c4cc5c(cc4C3=O)C(C(F)(F)F)(C(F)(F)F)c3cc4c(cc3O5)C(=O)N(*)C4=O)cc2C(F)(F)F)c(C(F)(F)F)c1,,1.258323544,0.334859311
